OrderDetail_ID;Order_ID;Product_ID;Quantity_Ordered;Unit_Price
4907;3261;97;5;63.15
4875;3235;117;3;41.59
4878;3238;127;1;149.65
4884;3242;137;1;73.16
4898;3253;175;3;22.53
4890;3248;193;2;11.45
4901;3256;205;1;171.28
4881;3239;210;4;30.58
4882;3240;215;1;18.96
4899;3254;215;1;18.96
4900;3255;218;1;206.05
4895;3251;221;1;190.42
4880;3239;228;3;98.15
4894;3250;255;2;16.03
4876;3236;268;5;8.62
4889;3247;268;5;8.62
4902;3257;272;1;199.5
4887;3245;275;1;16.04
4877;3237;278;1;92.12
4905;3260;289;2;36.56
4897;3252;326;2;23.49
4896;3252;334;2;88.91
4893;3250;335;2;25.2
4906;3260;341;1;237.76
4891;3248;373;4;73.66
4883;3241;374;1;70.41
4874;3234;387;1;83.95
4850;3215;2;1;143.74
4870;3231;5;1;90.54
4866;3227;6;1;16.82
4843;3211;16;1;33.32
4841;3210;36;1;21.31
4869;3230;37;5;12.72
4839;3209;44;4;12.94
4844;3212;48;4;6.53
4837;3207;50;1;60.25
4848;3213;53;3;8.47
4860;3223;62;1;41.38
4859;3223;68;1;96.08
4862;3225;76;3;29.14
4849;3214;92;5;7.44
4867;3228;122;1;238.19
4853;3218;128;1;22.6
4868;3229;139;1;70.61
4857;3221;151;1;231.83
4863;3225;191;5;43.09
4865;3226;193;4;11.45
4864;3226;203;1;25.06
4873;3233;204;1;32.3
4871;3232;208;3;86.43
4845;3212;230;1;74.58
4846;3212;249;2;57.6
4854;3219;254;1;25.68
4852;3217;300;2;22.41
4851;3216;301;3;217.26
4855;3220;318;1;37.9
4858;3222;318;1;37.9
4838;3208;338;5;35.99
4856;3221;358;5;6.07
4847;3213;372;3;36.04
4861;3224;372;1;36.04
4872;3232;375;1;32.68
4842;3210;393;4;34.73
4840;3209;398;2;57.79
4821;3195;9;6;8.89
4836;3206;9;6;8.89
4802;3180;12;5;11.5
4835;3205;12;5;11.5
4824;3198;34;2;214.26
4815;3189;51;2;107.8
4825;3199;71;5;16.23
4811;3187;83;4;20.79
4828;3199;84;1;170.21
4806;3183;86;5;56.44
4804;3181;93;1;33.1
4831;3201;110;1;213.68
4810;3186;115;1;16.23
4833;3203;118;1;36.16
4830;3200;121;5;7.31
4822;3196;127;1;149.65
4819;3193;149;1;210.17
4813;3189;160;2;19.72
4832;3202;168;3;35.79
4820;3194;174;4;36.74
4827;3199;177;5;43.95
4834;3204;200;1;182.31
4808;3184;201;5;9.04
4812;3188;201;5;9.04
4816;3190;203;1;25.06
4817;3191;227;1;25.24
4818;3192;234;1;41.12
4807;3183;235;3;20.65
4814;3189;286;5;6.33
4823;3197;320;1;31.21
4826;3199;344;3;11.68
4829;3199;348;4;17.02
4801;3179;352;1;43.97
4805;3182;363;1;16.98
4809;3185;379;1;15.19
4803;3180;388;2;13.83
4760;3154;9;6;8.89
4767;3160;9;5;8.89
4790;3174;9;3;8.89
4786;3170;21;1;198.28
4795;3175;28;5;69.3
4774;3164;32;1;227.01
4779;3166;48;4;6.53
4766;3159;54;1;93.26
4770;3160;65;1;62.07
4776;3165;79;5;10.64
4759;3153;83;1;20.79
4792;3174;83;5;20.79
4773;3163;89;2;12.75
4785;3169;93;2;33.1
4783;3168;109;5;21.15
4798;3176;115;1;16.23
4768;3160;121;5;7.31
4793;3175;125;1;85.31
4771;3161;134;3;35.88
4775;3165;143;2;10.66
4763;3156;151;1;231.83
4765;3158;160;1;19.72
4791;3174;171;2;38.35
4761;3154;179;1;86.06
4796;3175;186;4;19.7
4769;3160;189;5;77.89
4758;3152;202;1;53.8
4762;3155;231;1;20.79
4797;3175;231;4;20.79
4787;3171;237;5;13.4
4764;3157;249;1;57.6
4781;3167;278;5;92.12
4772;3162;284;1;71.89
4789;3173;291;1;66.99
4784;3169;293;1;49.67
4777;3165;295;5;10.82
4778;3165;299;1;36.5
4782;3168;346;1;33.42
4780;3166;358;5;6.07
4799;3177;378;1;86.21
4800;3178;378;1;86.21
4788;3172;385;1;55.7
4794;3175;396;1;16.62
4732;3133;10;1;227.4
4740;3138;16;5;33.32
4753;3147;31;5;78.21
4742;3139;49;2;60.3
4756;3150;86;1;56.44
4727;3129;96;3;33.17
4748;3145;118;2;36.16
4731;3132;124;4;39.61
4752;3146;124;4;39.61
4735;3136;143;4;10.66
4754;3148;161;2;25.99
4723;3125;169;5;12.16
4741;3138;172;3;21.42
4743;3140;180;1;57.28
4750;3145;202;3;53.8
4739;3138;203;5;25.06
4725;3127;206;1;73.1
4738;3137;211;5;14.93
4730;3131;235;3;20.65
4733;3134;240;1;33.7
4744;3141;240;1;33.7
4726;3128;243;1;22.38
4749;3145;256;3;60.09
4724;3126;258;1;86.25
4751;3146;317;3;38.39
4747;3144;324;1;33.04
4746;3143;328;1;21.44
4729;3130;364;1;57.59
4737;3136;368;1;16.17
4728;3130;374;3;70.41
4745;3142;380;4;18.18
4755;3149;390;3;5.51
4734;3135;392;1;187.19
4736;3136;396;1;16.62
4757;3151;400;1;107.97
4708;3115;7;1;159.59
4690;3100;9;5;8.89
4706;3113;20;4;91.71
4700;3109;61;1;52.82
4698;3107;74;1;16.49
4717;3121;93;4;33.1
4704;3112;94;1;23.08
4696;3105;99;1;59.74
4709;3116;106;1;200.96
4720;3122;106;2;200.96
4714;3119;107;5;89.96
4693;3102;116;5;32.71
4722;3124;116;1;32.71
4692;3102;117;1;41.59
4719;3122;126;3;9.82
4703;3112;131;2;51.07
4687;3097;168;5;35.79
4701;3110;176;2;118.05
4691;3101;182;3;43.7
4711;3118;183;1;13.35
4697;3106;187;5;76.66
4721;3123;193;5;11.45
4694;3103;208;1;86.43
4713;3118;214;2;184.27
4702;3111;218;1;206.05
4712;3118;225;5;15.59
4716;3121;240;4;33.7
4707;3114;255;5;16.03
4699;3108;259;1;30.15
4718;3121;287;3;101.21
4695;3104;303;4;86.81
4689;3099;310;1;188.26
4705;3113;334;2;88.91
4715;3120;377;5;20.79
4688;3098;387;1;83.95
4710;3117;395;1;90.19
4672;3087;2;1;143.74
4656;3077;8;4;19.29
4669;3084;8;3;19.29
4661;3080;17;4;24.97
4652;3074;38;1;65.25
4671;3086;43;1;187.09
4682;3092;57;1;245.41
4648;3070;68;5;96.08
4685;3095;71;1;16.23
4662;3081;72;1;28.02
4680;3091;83;1;20.79
4670;3085;96;4;33.17
4686;3096;103;1;29.55
4653;3075;111;1;70.46
4647;3070;114;4;9.35
4664;3081;162;5;13.95
4679;3091;166;4;20.3
4666;3083;172;1;21.42
4668;3084;191;5;43.09
4654;3076;216;2;167.17
4673;3088;220;2;70.5
4676;3088;227;5;25.24
4655;3077;231;3;20.79
4649;3071;248;1;50.65
4665;3082;256;1;60.09
4650;3072;262;5;7.31
4663;3081;286;5;6.33
4651;3073;288;1;142.33
4660;3079;308;1;212.73
4675;3088;314;5;81.11
4678;3090;316;1;163.65
4659;3078;336;5;27.85
4657;3077;337;1;46.92
4684;3094;347;1;56.65
4681;3091;353;1;88.9
4667;3084;354;1;29.98
4683;3093;355;1;159.04
4674;3088;377;1;20.79
4658;3077;384;2;68.55
4677;3089;396;2;16.62
4601;3045;12;5;11.5
4618;3055;23;1;59.39
4644;3068;33;4;78.72
4646;3069;55;3;13.77
4609;3048;60;4;51.73
4612;3051;63;1;96.02
4645;3069;71;1;16.23
4637;3065;82;3;47
4633;3063;85;1;22.82
4639;3065;93;1;33.1
4636;3065;96;1;33.17
4632;3062;107;1;89.96
4625;3059;113;3;76.9
4631;3061;115;3;16.23
4607;3048;116;1;32.71
4616;3054;118;3;36.16
4619;3055;120;5;83.57
4613;3052;131;5;51.07
4614;3052;141;3;43.9
4641;3067;151;1;231.83
4642;3067;186;5;19.7
4599;3044;190;5;14.72
4603;3045;202;4;53.8
4628;3060;204;4;32.3
4640;3066;219;1;36.62
4608;3048;233;5;7.29
4615;3053;236;1;35
4634;3064;243;1;22.38
4602;3045;254;3;25.68
4600;3045;255;1;16.03
4598;3043;256;4;60.09
4604;3046;263;1;50.13
4611;3050;267;1;57.88
4626;3060;267;5;57.88
4596;3042;270;1;30.14
4635;3065;270;4;30.14
4620;3055;275;2;16.04
4605;3047;286;4;6.33
4621;3056;315;3;11.86
4643;3067;317;1;38.39
4622;3057;322;1;227.34
4623;3058;324;1;33.04
4624;3058;336;1;27.85
4597;3043;338;4;35.99
4606;3047;338;3;35.99
4630;3061;346;5;33.42
4638;3065;367;3;25.64
4627;3060;375;1;32.68
4629;3060;375;1;32.68
4617;3054;381;5;37.52
4610;3049;388;1;13.83
4580;3033;4;1;33.63
4568;3024;6;1;16.82
4555;3016;11;1;87.09
4595;3041;21;1;198.28
4554;3015;22;1;88.54
4566;3022;25;1;226.23
4594;3041;26;2;32.23
4571;3027;35;1;32.77
4567;3023;44;4;12.94
4556;3017;74;1;16.49
4564;3021;79;3;10.64
4588;3039;83;1;20.79
4586;3039;102;1;98.09
4575;3030;110;1;213.68
4585;3038;111;1;70.46
4563;3021;115;4;16.23
4577;3030;126;2;9.82
4562;3020;138;2;29.8
4583;3036;142;1;18.45
4579;3032;171;1;38.35
4590;3040;183;2;13.35
4591;3040;194;3;51.11
4572;3028;196;1;174.33
4581;3034;210;1;30.58
4584;3037;214;1;184.27
4573;3029;219;3;36.62
4561;3019;220;3;70.5
4574;3030;226;1;77.97
4576;3030;231;4;20.79
4589;3040;232;1;78.39
4593;3041;233;5;7.29
4570;3026;251;1;241.03
4569;3025;267;1;57.88
4559;3019;270;1;30.14
4578;3031;318;1;37.9
4587;3039;358;5;6.07
4565;3021;364;1;57.59
4582;3035;366;2;34.74
4560;3019;368;4;16.17
4592;3041;377;3;20.79
4558;3019;382;3;11.62
4557;3018;389;1;151.35
4517;2988;1;4;21.53
4540;3004;7;1;159.59
4524;2993;9;5;8.89
4552;3013;9;6;8.89
4523;2992;32;1;227.01
4536;3001;72;2;28.02
4537;3001;83;5;20.79
4522;2992;93;1;33.1
4551;3012;109;1;21.15
4531;2999;118;3;36.16
4520;2991;121;5;7.31
4549;3010;125;1;85.31
4544;3005;130;5;11.81
4542;3005;132;4;16.87
4526;2995;134;1;35.88
4521;2992;136;2;72.64
4529;2998;143;4;10.66
4543;3005;150;1;218.26
4548;3009;151;1;231.83
4533;3000;154;4;43.5
4535;3000;165;4;38.95
4546;3007;165;1;38.95
4545;3006;170;5;38.81
4527;2996;174;1;36.74
4519;2990;180;1;57.28
4530;2999;184;1;33.04
4547;3008;203;3;25.06
4550;3011;229;1;82.53
4518;2989;240;1;33.7
4534;3000;255;3;16.03
4541;3005;261;2;16.41
4525;2994;293;1;49.67
4538;3002;294;1;157.46
4539;3003;326;1;23.49
4528;2997;334;1;88.91
4553;3014;344;3;11.68
4532;3000;384;3;68.55
4499;2976;8;2;19.29
4515;2986;12;3;11.5
4504;2979;13;1;156.09
4501;2976;20;3;91.71
4493;2972;29;1;157.95
4511;2983;33;1;78.72
4516;2987;65;1;62.07
4478;2961;76;4;29.14
4487;2967;77;3;102.91
4480;2963;85;3;22.82
4508;2982;85;1;22.82
4470;2960;92;5;7.44
4485;2967;92;5;7.44
4502;2977;111;1;70.46
4500;2976;115;2;16.23
4486;2967;116;3;32.71
4507;2981;124;1;39.61
4506;2980;128;5;22.6
4491;2971;130;3;11.81
4496;2974;137;5;73.16
4479;2962;141;1;43.9
4510;2983;143;3;10.66
4492;2971;153;4;25.36
4482;2965;182;1;43.7
4509;2983;182;5;43.7
4495;2974;183;3;13.35
4503;2978;188;1;225.22
4477;2961;222;1;55.72
4474;2960;243;5;22.38
4513;2985;249;1;57.6
4472;2960;255;3;16.03
4497;2974;264;1;34.53
4471;2960;268;5;8.62
4475;2960;268;5;8.62
4512;2984;289;1;36.56
4505;2979;299;3;36.5
4476;2960;305;5;33.73
4494;2973;313;1;56.52
4483;2966;326;1;23.49
4488;2968;326;1;23.49
4514;2986;347;5;56.65
4481;2964;352;1;43.97
4498;2975;360;1;54.08
4490;2970;363;1;16.98
4489;2969;372;1;36.04
4473;2960;382;5;11.62
4484;2967;383;1;162.97
4431;2937;12;3;11.5
4427;2934;17;3;24.97
4439;2940;37;5;12.72
4461;2952;38;1;65.25
4456;2949;42;2;225.86
4458;2950;48;4;6.53
4432;2938;52;1;61.08
4455;2948;56;1;93.85
4434;2938;80;4;34.87
4429;2936;85;5;22.82
4441;2942;98;1;197.74
4450;2946;98;1;197.74
4459;2950;99;3;59.74
4462;2953;126;10;9.82
4452;2948;135;1;124.16
4448;2945;144;2;84.26
4430;2937;156;2;60.49
4464;2954;156;1;60.49
4444;2943;160;5;19.72
4463;2954;162;2;13.95
4454;2948;174;3;36.74
4442;2942;209;1;15.56
4465;2955;213;1;206.92
4466;2956;215;1;18.96
4445;2943;221;1;190.42
4437;2939;227;4;25.24
4426;2933;235;1;20.65
4446;2943;253;1;105.26
4457;2950;258;5;86.25
4460;2951;280;1;37.96
4447;2944;283;1;31.74
4467;2957;285;1;133.95
4428;2935;288;1;142.33
4440;2941;300;2;22.41
4435;2938;305;5;33.73
4433;2938;308;1;212.73
4453;2948;313;4;56.52
4443;2942;334;1;88.91
4436;2938;351;1;15.22
4468;2958;355;1;159.04
4469;2959;369;1;19.49
4449;2945;380;1;18.18
4438;2939;383;2;162.97
4451;2947;391;2;19.47
4414;2923;16;4;33.32
4410;2919;22;3;88.54
4416;2924;47;1;219.31
4421;2929;47;1;219.31
4417;2925;71;1;16.23
4390;2906;80;1;34.87
4389;2905;82;4;47
4399;2913;85;1;22.82
4420;2928;89;5;12.75
4425;2932;92;5;7.44
4423;2931;138;1;29.8
4413;2922;139;1;70.61
4398;2912;146;1;94.63
4392;2908;169;2;12.16
4403;2915;182;1;43.7
4404;2915;186;4;19.7
4407;2918;194;1;51.11
4393;2908;203;4;25.06
4397;2911;229;1;82.53
4401;2914;240;4;33.7
4402;2915;243;1;22.38
4422;2930;255;3;16.03
4415;2923;258;1;86.25
4395;2909;270;1;30.14
4409;2919;273;1;158.21
4406;2917;284;1;71.89
4396;2910;285;1;133.95
4400;2914;331;5;43.03
4411;2920;337;1;46.92
4424;2931;338;1;35.99
4412;2921;358;5;6.07
4418;2926;358;5;6.07
4405;2916;359;1;179.7
4391;2907;360;1;54.08
4408;2919;379;2;15.19
4394;2908;385;4;55.7
4419;2927;388;1;13.83
4381;2901;12;3;11.5
4365;2890;14;1;174.71
4375;2898;17;3;24.97
4346;2878;20;1;91.71
4373;2897;20;1;91.71
4382;2901;28;4;69.3
4366;2891;35;1;32.77
4360;2887;40;2;78.49
4353;2882;60;4;51.73
4348;2880;62;1;41.38
4352;2881;86;1;56.44
4379;2900;89;3;12.75
4363;2889;97;1;63.15
4380;2900;109;3;21.15
4371;2895;147;1;63.46
4369;2894;154;4;43.5
4357;2886;156;4;60.49
4362;2888;159;2;86.93
4383;2901;160;1;19.72
4378;2900;167;1;85.06
4367;2892;170;1;38.81
4370;2894;173;3;11.42
4376;2898;174;5;36.74
4377;2899;180;2;57.28
4358;2886;182;5;43.7
4384;2901;191;2;43.09
4368;2893;223;1;94.67
4351;2881;225;2;15.59
4387;2903;226;1;77.97
4386;2903;228;1;98.15
4364;2890;231;1;20.79
4350;2881;244;1;113.93
4372;2896;260;1;52.69
4361;2888;268;4;8.62
4359;2887;275;1;16.04
4355;2884;287;1;101.21
4374;2898;330;1;151.53
4356;2885;339;1;227.15
4349;2881;346;5;33.42
4347;2879;354;2;29.98
4388;2904;371;3;27.9
4385;2902;376;1;130.04
4354;2883;390;5;5.51
4317;2856;1;1;21.53
4325;2861;4;4;33.63
4331;2866;8;5;19.29
4334;2868;18;1;168.09
4322;2860;23;5;59.39
4330;2865;61;4;52.82
4328;2863;71;1;16.23
4309;2851;84;2;170.21
4312;2852;86;1;56.44
4342;2875;94;2;23.08
4336;2870;96;3;33.17
4327;2862;101;1;21.25
4316;2855;102;1;98.09
4314;2854;114;4;9.35
4326;2861;125;2;85.31
4338;2872;126;10;9.82
4323;2861;130;3;11.81
4315;2854;139;1;70.61
4344;2876;148;1;179.25
4345;2877;152;1;89.52
4335;2869;156;1;60.49
4310;2851;165;1;38.95
4306;2851;168;4;35.79
4313;2853;193;5;11.45
4337;2871;201;5;9.04
4332;2866;202;1;53.8
4333;2867;230;1;74.58
4324;2861;245;1;30.8
4307;2851;268;2;8.62
4341;2874;293;5;49.67
4340;2873;294;1;157.46
4339;2872;313;5;56.52
4343;2875;315;5;11.86
4318;2857;326;1;23.49
4319;2858;338;1;35.99
4311;2851;344;4;11.68
4320;2859;349;5;6.24
4321;2860;352;1;43.97
4329;2864;356;1;91.26
4308;2851;384;1;68.55
4269;2830;8;5;19.29
4288;2842;8;1;19.29
4261;2827;12;4;11.5
4267;2828;26;5;32.23
4271;2831;27;5;12.77
4282;2836;39;1;54.86
4255;2823;40;3;78.49
4254;2823;46;1;58.14
4295;2846;77;1;102.91
4273;2831;86;2;56.44
4300;2849;86;1;56.44
4272;2831;91;1;38.79
4301;2850;95;1;97.5
4278;2832;117;1;41.59
4286;2840;129;1;229.95
4302;2850;130;3;11.81
4285;2839;153;1;25.36
4280;2834;159;1;86.93
4266;2828;169;5;12.16
4305;2850;170;4;38.81
4287;2841;171;3;38.35
4284;2838;178;1;36.78
4268;2829;185;1;80.51
4276;2831;209;1;15.56
4258;2825;232;5;78.39
4297;2847;232;4;78.39
4256;2823;236;2;35
4275;2831;255;1;16.03
4292;2844;262;4;7.31
4274;2831;268;5;8.62
4291;2844;280;5;37.96
4270;2831;283;3;31.74
4281;2835;286;5;6.33
4304;2850;293;2;49.67
4296;2847;302;2;95.71
4289;2843;312;1;91.25
4290;2844;313;4;56.52
4260;2826;316;1;163.65
4259;2825;320;1;31.21
4303;2850;325;1;77.17
4262;2827;328;3;21.44
4298;2847;332;5;7.94
4294;2845;336;2;27.85
4265;2827;343;2;17.97
4277;2831;349;2;6.24
4279;2833;352;1;43.97
4293;2845;352;1;43.97
4299;2848;360;2;54.08
4257;2824;363;1;16.98
4264;2827;363;5;16.98
4263;2827;367;1;25.64
4283;2837;397;3;7.49
4236;2812;16;3;33.32
4223;2801;36;1;21.31
4248;2819;36;2;21.31
4232;2808;51;1;107.8
4221;2799;57;1;245.41
4233;2809;67;1;30.93
4234;2810;69;1;90.17
4229;2805;79;5;10.64
4225;2803;107;2;89.96
4249;2819;117;3;41.59
4240;2814;118;2;36.16
4230;2806;120;1;83.57
4239;2814;141;2;43.9
4241;2815;141;1;43.9
4231;2807;145;1;235.55
4224;2802;147;1;63.46
4220;2798;160;1;19.72
4246;2818;189;2;77.89
4238;2814;191;4;43.09
4226;2803;199;5;14.58
4219;2797;238;1;35.35
4250;2820;249;5;57.6
4237;2813;258;1;86.25
4228;2804;277;3;24.34
4244;2817;281;1;121.25
4235;2811;321;1;72.68
4227;2803;332;5;7.94
4247;2818;338;4;35.99
4251;2820;351;3;15.22
4218;2796;365;1;192.26
4245;2818;369;2;19.49
4252;2821;371;1;27.9
4242;2816;388;4;13.83
4243;2816;390;5;5.51
4253;2822;397;5;7.49
4222;2800;398;1;57.79
4211;2793;13;1;156.09
4212;2794;16;2;33.32
4185;2773;20;2;91.71
4197;2783;55;5;13.77
4178;2769;61;5;52.82
4193;2780;65;2;62.07
4198;2783;67;4;30.93
4183;2772;72;2;28.02
4177;2768;76;1;29.14
4215;2794;96;1;33.17
4209;2791;100;1;226.84
4194;2781;112;1;98.78
4201;2783;118;4;36.16
4199;2783;126;3;9.82
4196;2783;128;3;22.6
4207;2789;152;1;89.52
4192;2779;160;1;19.72
4206;2788;162;1;13.95
4188;2776;163;3;25.67
4186;2774;166;1;20.3
4210;2792;184;3;33.04
4191;2778;197;5;5.16
4214;2794;197;5;5.16
4217;2795;222;1;55.72
4216;2794;226;2;77.97
4184;2773;232;3;78.39
4205;2787;240;1;33.7
4180;2770;248;1;50.65
4208;2790;254;4;25.68
4182;2772;262;4;7.31
4195;2782;266;1;220.72
4189;2777;280;1;37.96
4202;2784;285;1;133.95
4190;2778;302;2;95.71
4203;2785;305;4;33.73
4181;2771;326;1;23.49
4213;2794;336;1;27.85
4204;2786;341;1;237.76
4187;2775;367;5;25.64
4200;2783;382;2;11.62
4179;2769;385;5;55.7
4174;2766;15;3;76.66
4170;2764;27;2;12.77
4150;2753;33;1;78.72
4136;2746;35;2;32.77
4155;2756;50;1;60.25
4160;2760;88;1;133.01
4130;2742;89;3;12.75
4164;2762;108;1;96.2
4148;2752;114;2;9.35
4168;2763;116;4;32.71
4137;2746;121;4;7.31
4158;2759;125;1;85.31
4141;2747;128;5;22.6
4167;2763;128;1;22.6
4139;2746;137;5;73.16
4157;2758;148;1;179.25
4156;2757;149;3;210.17
4134;2744;153;4;25.36
4173;2765;157;1;176.62
4154;2755;161;2;25.99
4152;2753;162;3;13.95
4133;2744;178;1;36.78
4161;2761;181;2;21.47
4162;2761;183;3;13.35
4159;2760;185;5;80.51
4140;2747;190;3;14.72
4176;2767;190;2;14.72
4135;2745;198;1;35.98
4149;2753;199;5;14.58
4131;2743;201;5;9.04
4163;2761;202;2;53.8
4132;2744;203;2;25.06
4126;2741;223;2;94.67
4128;2742;237;3;13.4
4151;2753;265;3;164.8
4142;2748;278;1;92.12
4153;2754;282;1;85.74
4138;2746;284;2;71.89
4165;2763;284;2;71.89
4146;2751;306;1;77.18
4147;2752;317;5;38.39
4169;2763;320;1;31.21
4144;2749;328;4;21.44
4129;2742;338;2;35.99
4145;2750;338;2;35.99
4127;2742;340;2;210.84
4175;2766;343;1;17.97
4143;2749;347;2;56.65
4166;2763;377;3;20.79
4171;2764;381;1;37.52
4172;2764;383;1;162.97
4093;2714;12;5;11.5
4112;2730;27;2;12.77
4121;2736;37;5;12.72
4110;2729;40;2;78.49
4099;2720;44;3;12.94
4108;2728;54;1;93.26
4111;2729;63;2;96.02
4120;2735;69;5;90.17
4117;2733;88;2;133.01
4103;2724;101;4;21.25
4096;2717;104;5;13.48
4124;2739;123;1;49.22
4105;2725;125;1;85.31
4104;2724;173;5;11.42
4109;2729;183;5;13.35
4122;2737;202;1;53.8
4098;2719;206;1;73.1
4094;2715;228;1;98.15
4095;2716;237;3;13.4
4113;2730;240;4;33.7
4107;2727;242;1;205.3
4114;2730;265;1;164.8
4116;2732;279;1;214.12
4106;2726;280;4;37.96
4115;2731;286;3;6.33
4123;2738;307;1;99.38
4102;2723;341;1;237.76
4101;2722;351;1;15.22
4119;2735;364;1;57.59
4125;2740;371;1;27.9
4097;2718;375;1;32.68
4100;2721;381;3;37.52
4118;2734;397;5;7.49
4058;2696;11;1;87.09
4070;2702;20;1;91.71
4069;2701;27;4;12.77
4074;2704;33;1;78.72
4075;2705;42;1;225.86
4043;2687;48;4;6.53
4054;2694;61;4;52.82
4088;2713;70;4;50.37
4087;2712;73;1;173.08
4078;2707;74;4;16.49
4061;2698;78;3;46.37
4084;2712;81;2;85.04
4044;2688;84;1;170.21
4081;2709;85;4;22.82
4056;2694;91;3;38.79
4077;2707;92;5;7.44
4060;2698;98;2;197.74
4049;2690;103;4;29.55
4085;2712;112;3;98.78
4064;2699;138;4;29.8
4079;2707;155;3;75.85
4042;2686;165;2;38.95
4055;2694;168;1;35.79
4066;2699;170;3;38.81
4089;2713;171;4;38.35
4086;2712;172;1;21.42
4045;2689;183;2;13.35
4080;2708;202;1;53.8
4090;2713;219;5;36.62
4068;2700;255;2;16.03
4071;2703;269;3;34.63
4057;2695;275;4;16.04
4076;2706;279;1;214.12
4053;2694;288;2;142.33
4073;2703;289;3;36.56
4067;2699;291;1;66.99
4092;2713;295;5;10.82
4062;2698;304;2;32.05
4082;2710;309;1;70.32
4047;2689;312;3;91.25
4051;2692;313;3;56.52
4072;2703;344;5;11.68
4046;2689;352;5;43.97
4052;2693;358;5;6.07
4091;2713;358;5;6.07
4050;2691;375;1;32.68
4059;2697;375;2;32.68
4048;2689;379;4;15.19
4065;2699;392;1;187.19
4063;2699;396;3;16.62
4083;2711;398;1;57.79
4019;2671;4;1;33.63
4020;2671;10;1;227.4
4006;2664;20;1;91.71
4025;2675;29;1;157.95
4041;2685;38;1;65.25
4016;2669;39;4;54.86
4039;2684;57;1;245.41
4013;2668;86;2;56.44
4017;2669;88;1;133.01
4002;2660;95;4;97.5
4012;2667;116;2;32.71
4000;2659;118;1;36.16
4023;2674;118;3;36.16
4015;2669;119;4;11.29
4032;2680;127;1;149.65
4001;2660;147;2;63.46
4007;2665;156;1;60.49
4027;2677;174;1;36.74
4004;2662;182;1;43.7
4021;2672;190;2;14.72
4037;2682;198;1;35.98
4026;2676;205;1;171.28
4028;2678;217;1;186.65
4003;2661;236;1;35
4014;2669;239;1;79.31
4033;2681;239;1;79.31
4029;2678;259;1;30.15
4031;2679;289;2;36.56
4034;2682;299;2;36.5
4010;2667;328;4;21.44
4011;2667;328;1;21.44
4022;2673;344;5;11.68
4038;2683;360;1;54.08
4005;2663;378;1;86.21
4018;2670;378;1;86.21
4030;2679;382;5;11.62
4024;2674;390;5;5.51
4036;2682;390;5;5.51
4035;2682;390;4;5.51
4008;2666;392;1;187.19
4009;2667;393;1;34.73
4040;2684;396;2;16.62
3967;2633;10;1;227.4
3999;2658;10;1;227.4
3997;2657;15;5;76.66
3982;2646;16;2;33.32
3980;2644;24;3;59.18
3970;2636;26;3;32.23
3969;2635;32;1;227.01
3966;2633;49;1;60.3
3972;2638;51;1;107.8
3964;2632;55;1;13.77
3979;2644;65;2;62.07
3981;2645;74;1;16.49
3985;2648;80;3;34.87
3987;2649;92;5;7.44
3971;2637;103;1;29.55
3974;2639;128;1;22.6
3975;2640;132;4;16.87
3986;2648;148;2;179.25
3965;2633;153;5;25.36
3993;2654;154;4;43.5
3990;2652;169;5;12.16
3998;2657;184;5;33.04
3973;2639;197;5;5.16
3978;2643;259;1;30.15
3988;2650;278;1;92.12
3995;2656;286;5;6.33
3996;2656;290;2;80.34
3968;2634;300;1;22.41
3989;2651;332;5;7.94
3991;2652;335;2;25.2
3977;2642;355;1;159.04
3984;2647;359;1;179.7
3994;2655;362;1;69.35
3983;2646;368;2;16.17
3992;2653;368;1;16.17
3976;2641;375;3;32.68
3956;2625;1;1;21.53
3938;2611;17;1;24.97
3945;2617;20;1;91.71
3939;2612;26;1;32.23
3950;2619;51;3;107.8
3926;2606;63;2;96.02
3961;2629;64;1;206.29
3953;2622;80;4;34.87
3936;2610;89;4;12.75
3935;2610;92;3;7.44
3946;2617;92;3;7.44
3959;2627;95;1;97.5
3927;2606;96;1;33.17
3947;2617;102;2;98.09
3931;2608;106;1;200.96
3934;2610;107;1;89.96
3962;2630;108;2;96.2
3954;2623;117;1;41.59
3957;2625;153;2;25.36
3933;2609;193;5;11.45
3932;2608;225;4;15.59
3963;2631;226;2;77.97
3943;2616;231;1;20.79
3929;2607;238;1;35.35
3930;2608;240;3;33.7
3958;2626;261;3;16.41
3940;2613;266;1;220.72
3951;2620;266;1;220.72
3942;2615;292;1;78.84
3923;2604;305;4;33.73
3928;2606;316;2;163.65
3941;2614;319;1;200.51
3948;2617;343;1;17.97
3925;2605;344;5;11.68
3924;2604;363;2;16.98
3952;2621;364;1;57.59
3960;2628;370;1;91.88
3955;2624;373;1;73.66
3944;2617;375;2;32.68
3949;2618;393;1;34.73
3937;2610;398;3;57.79
3905;2592;15;3;76.66
3903;2591;17;1;24.97
3909;2594;21;2;198.28
3920;2601;37;4;12.72
3890;2585;51;1;107.8
3906;2593;57;1;245.41
3880;2577;71;1;16.23
3922;2603;73;1;173.08
3919;2601;75;2;150.68
3912;2596;86;1;56.44
3904;2592;101;4;21.25
3915;2598;115;4;16.23
3882;2579;130;5;11.81
3893;2587;136;1;72.64
3908;2594;143;4;10.66
3900;2588;181;3;21.47
3907;2594;187;1;76.66
3891;2586;189;1;77.89
3896;2587;195;2;13.88
